task_name,raw_excel_path,target_chembl_id,target_organism,target_pref_name,assay_type,standard_type,molecules_num,processed_data_dir
B_CHEMBL260_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target96.csv,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,B,IC50,5208,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target96
B_CHEMBL4601_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target174.csv,CHEMBL4601,Homo sapiens,Tyrosine-protein kinase BRK,B,IC50,177,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target174
B_CHEMBL5331_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target162.csv,CHEMBL5331,Homo sapiens,Proto-oncogene tyrosine-protein kinase MER,B,IC50,434,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target162
B_CHEMBL262_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target168.csv,CHEMBL262,Homo sapiens,Glycogen synthase kinase-3 beta,B,IC50,2958,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target168
B_CHEMBL3616_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target148.csv,CHEMBL3616,Homo sapiens,Protein kinase C eta,B,IC50,236,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target148
B_CHEMBL1906_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target197.csv,CHEMBL1906,Homo sapiens,Serine/threonine-protein kinase RAF,B,IC50,1359,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target197
B_CHEMBL6166_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target20.csv,CHEMBL6166,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 4,B,Kd,108,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target20
B_CHEMBL1974_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target7.csv,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,B,Kd,749,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target7
B_CHEMBL4282_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target3.csv,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,B,Kd,155,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target3
B_CHEMBL260_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target22.csv,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,B,Kd,197,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target22
B_CHEMBL4522_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target4.csv,CHEMBL4522,Homo sapiens,BMP-2-inducible protein kinase,B,Kd,117,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target4
B_CHEMBL2815_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target34.csv,CHEMBL2815,Homo sapiens,Nerve growth factor receptor Trk-A,B,Kd,121,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target34
B_CHEMBL3587_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target39.csv,CHEMBL3587,Homo sapiens,Dual specificity mitogen-activated protein kinase kinase 1,B,Kd,125,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target39
B_CHEMBL267_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target12.csv,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,B,Kd,108,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target12
B_CHEMBL2185_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target25.csv,CHEMBL2185,Homo sapiens,Serine/threonine-protein kinase Aurora-B,B,Kd,174,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target25
B_CHEMBL203_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target6.csv,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,B,Kd,740,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target6
B_CHEMBL5145_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target42.csv,CHEMBL5145,Homo sapiens,Serine/threonine-protein kinase B-raf,B,Kd,275,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target42
B_CHEMBL2292_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target38.csv,CHEMBL2292,Homo sapiens,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,B,Kd,127,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target38
B_CHEMBL5319_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target15.csv,CHEMBL5319,Homo sapiens,Epithelial discoidin domain-containing receptor 1,B,Kd,148,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target15
B_CHEMBL4355_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target21.csv,CHEMBL4355,Homo sapiens,Serine/threonine-protein kinase GAK,B,Kd,286,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target21
B_CHEMBL5014_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target5.csv,CHEMBL5014,Homo sapiens,Serine/threonine-protein kinase RIPK2,B,Kd,123,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target5
B_CHEMBL2971_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target2.csv,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,B,Kd,134,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target2
B_CHEMBL258_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target19.csv,CHEMBL258,Homo sapiens,Tyrosine-protein kinase LCK,B,Kd,217,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target19
B_CHEMBL1862_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target41.csv,CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,B,Kd,916,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target41
B_CHEMBL4224_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target10.csv,CHEMBL4224,Homo sapiens,Dual specificty protein kinase CLK1,B,Kd,116,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target10
B_CHEMBL4202_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target18.csv,CHEMBL4202,Homo sapiens,Serine/threonine-protein kinase 2,B,Kd,145,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target18
B_CHEMBL5122_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target31.csv,CHEMBL5122,Homo sapiens,Discoidin domain-containing receptor 2,B,Kd,140,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target31
B_CHEMBL1936_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target37.csv,CHEMBL1936,Homo sapiens,Stem cell growth factor receptor,B,Kd,598,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target37
B_CHEMBL3788_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target32.csv,CHEMBL3788,Homo sapiens,Serine/threonine-protein kinase PLK4,B,Kd,108,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target32
B_CHEMBL2007_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target28.csv,CHEMBL2007,Homo sapiens,Platelet-derived growth factor receptor alpha,B,Kd,109,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target28
B_CHEMBL4179_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target40.csv,CHEMBL4179,Homo sapiens,c-Jun N-terminal kinase 2,B,Kd,104,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target40
B_CHEMBL1913_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target36.csv,CHEMBL1913,Homo sapiens,Platelet-derived growth factor receptor beta,B,Kd,182,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target36
B_CHEMBL2041_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target26.csv,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,B,Kd,307,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target26
B_CHEMBL3981_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target30.csv,CHEMBL3981,Homo sapiens,Serine/threonine-protein kinase 10,B,Kd,157,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target30
B_CHEMBL4527_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target14.csv,CHEMBL4527,Homo sapiens,TRAF2- and NCK-interacting kinase,B,Kd,102,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target14
B_CHEMBL4852_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target11.csv,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,B,Kd,125,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target11
B_CHEMBL2637_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target29.csv,CHEMBL2637,Homo sapiens,c-Jun N-terminal kinase 3,B,Kd,189,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target29
B_CHEMBL3717_Kd,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Kd/Kd_target13.csv,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,B,Kd,176,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Kd/Kd_target13
B_CHEMBL267_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target17.csv,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,B,Ki,454,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target17
B_CHEMBL301_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target36.csv,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,B,Ki,183,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target36
B_CHEMBL1862_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target38.csv,CHEMBL1862,Homo sapiens,Tyrosine-protein kinase ABL,B,Ki,843,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target38
B_CHEMBL203_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target10.csv,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,B,Ki,370,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target10
B_CHEMBL5888_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target21.csv,CHEMBL5888,Homo sapiens,Mitogen-activated protein kinase kinase kinase 14,B,Ki,822,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target21
B_CHEMBL4523_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target15.csv,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,B,Ki,445,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target15
B_CHEMBL1908389_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target11.csv,CHEMBL1908389,Homo sapiens,Mitogen-activated protein kinase kinase kinase 12,B,Ki,733,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target11
B_CHEMBL4247_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target27.csv,CHEMBL4247,Homo sapiens,ALK tyrosine kinase receptor,B,Ki,120,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target27
B_CHEMBL3582_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target19.csv,CHEMBL3582,Homo sapiens,Protein kinase C epsilon,B,Ki,180,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target19
B_CHEMBL3553_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target8.csv,CHEMBL3553,Homo sapiens,Tyrosine-protein kinase TYK2,B,Ki,259,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target8
B_CHEMBL3045_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target7.csv,CHEMBL3045,Homo sapiens,Protein kinase C beta,B,Ki,307,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target7
B_CHEMBL1974_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target12.csv,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,B,Ki,138,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target12
B_CHEMBL1907602_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target29.csv,CHEMBL1907602,Homo sapiens,Cyclin-dependent kinase 1/cyclin B1,B,Ki,131,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target29
B_CHEMBL2973_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target32.csv,CHEMBL2973,Homo sapiens,Rho-associated protein kinase 2,B,Ki,137,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target32
B_CHEMBL4482_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target13.csv,CHEMBL4482,Homo sapiens,Serine/threonine-protein kinase PAK 4,B,Ki,186,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target13
B_CHEMBL3629_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target6.csv,CHEMBL3629,Homo sapiens,Casein kinase II alpha,B,Ki,119,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target6
B_CHEMBL4600_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target28.csv,CHEMBL4600,Homo sapiens,Serine/threonine-protein kinase PAK 1,B,Ki,110,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target28
B_CHEMBL4722_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target2.csv,CHEMBL4722,Homo sapiens,Serine/threonine-protein kinase Aurora-A,B,Ki,218,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target2
B_CHEMBL2971_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target3.csv,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,B,Ki,855,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target3
B_CHEMBL4599_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target9.csv,CHEMBL4599,Homo sapiens,Tyrosine kinase non-receptor protein 2,B,Ki,103,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target9
B_CHEMBL279_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target33.csv,CHEMBL279,Homo sapiens,Vascular endothelial growth factor receptor 2,B,Ki,318,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target33
B_CHEMBL3920_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target24.csv,CHEMBL3920,Homo sapiens,Protein kinase C theta,B,Ki,113,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target24
B_CHEMBL3717_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target18.csv,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,B,Ki,365,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target18
B_CHEMBL2842_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target41.csv,CHEMBL2842,Homo sapiens,Serine/threonine-protein kinase mTOR,B,Ki,545,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target41
B_CHEMBL1075104_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target30.csv,CHEMBL1075104,Homo sapiens,Leucine-rich repeat serine/threonine-protein kinase 2,B,Ki,781,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target30
B_CHEMBL4630_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target35.csv,CHEMBL4630,Homo sapiens,Serine/threonine-protein kinase Chk1,B,Ki,212,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target35
B_CHEMBL299_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target4.csv,CHEMBL299,Homo sapiens,Protein kinase C alpha,B,Ki,579,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target4
B_CHEMBL1907601_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target20.csv,CHEMBL1907601,Homo sapiens,Cyclin-dependent kinase 4/cyclin D1,B,Ki,125,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target20
B_CHEMBL262_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target34.csv,CHEMBL262,Homo sapiens,Glycogen synthase kinase-3 beta,B,Ki,288,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target34
B_CHEMBL2996_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target25.csv,CHEMBL2996,Homo sapiens,Protein kinase C delta,B,Ki,216,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target25
B_CHEMBL2959_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target14.csv,CHEMBL2959,Homo sapiens,Tyrosine-protein kinase ITK/TSK,B,Ki,161,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target14
B_CHEMBL2835_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/Ki/Ki_target5.csv,CHEMBL2835,Homo sapiens,Tyrosine-protein kinase JAK1,B,Ki,781,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/Ki/Ki_target5
B_CHEMBL2208_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target3.csv,CHEMBL2208,Homo sapiens,MAP kinase-activated protein kinase 2,B,EC50,169,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target3
B_CHEMBL2835_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target1.csv,CHEMBL2835,Homo sapiens,Tyrosine-protein kinase JAK1,B,EC50,185,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target1
B_CHEMBL3038455_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target5.csv,CHEMBL3038455,Homo sapiens,AMPK alpha2/beta1/gamma1,B,EC50,102,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target5
B_CHEMBL4226_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target6.csv,CHEMBL4226,Homo sapiens,Dual specificity protein kinase CLK3,B,EC50,598,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target6
B_CHEMBL203_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target7.csv,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,B,EC50,205,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target7
B_CHEMBL4630_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target10.csv,CHEMBL4630,Homo sapiens,Serine/threonine-protein kinase Chk1,B,EC50,160,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target10
B_CHEMBL5145_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target12.csv,CHEMBL5145,Homo sapiens,Serine/threonine-protein kinase B-raf,B,EC50,138,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target12
B_CHEMBL2599_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target2.csv,CHEMBL2599,Homo sapiens,Tyrosine-protein kinase SYK,B,EC50,252,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target2
B_CHEMBL2096907_EC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/EC50/EC50_target9.csv,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",B,EC50,232,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/EC50/EC50_target9
B_CHEMBL5847_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target35.csv,CHEMBL5847,Homo sapiens,Aldo-keto reductase family 1 member C2,B,IC50,267,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target35
B_CHEMBL2039_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target43.csv,CHEMBL2039,Homo sapiens,Monoamine oxidase B,B,IC50,4226,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target43
B_CHEMBL2145_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target18.csv,CHEMBL2145,Homo sapiens,Kynurenine 3-monooxygenase,B,IC50,302,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target18
B_CHEMBL3181_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target42.csv,CHEMBL3181,Homo sapiens,Estradiol 17-beta-dehydrogenase 1,B,IC50,705,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target42
B_CHEMBL3623_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target41.csv,CHEMBL3623,Homo sapiens,Quinone reductase 1),B,IC50,203,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target41
B_CHEMBL402_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target1.csv,CHEMBL402,Homo sapiens,HMG-CoA reductase,B,IC50,259,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target1
B_CHEMBL2439_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target16.csv,CHEMBL2439,Homo sapiens,Myeloperoxidase,B,IC50,411,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target16
B_CHEMBL3991501_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target11.csv,CHEMBL3991501,Homo sapiens,"Isocitrate dehydrogenase [NADP], mitochondrial",B,IC50,177,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target11
B_CHEMBL215_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target45.csv,CHEMBL215,Homo sapiens,Arachidonate 5-lipoxygenase,B,IC50,2682,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target45
B_CHEMBL5697_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target30.csv,CHEMBL5697,Homo sapiens,Egl nine homolog 1,B,IC50,1007,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target30
B_CHEMBL1787_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target44.csv,CHEMBL1787,Homo sapiens,Steroid 5-alpha-reductase 1,B,IC50,384,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target44
B_CHEMBL230_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target9.csv,CHEMBL230,Homo sapiens,Cyclooxygenase-2,B,IC50,5049,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target9
B_CHEMBL2311243_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target3.csv,CHEMBL2311243,Homo sapiens,D-3-phosphoglycerate dehydrogenase,B,IC50,537,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target3
B_CHEMBL1856_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target32.csv,CHEMBL1856,Homo sapiens,Steroid 5-alpha-reductase 2,B,IC50,416,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target32
B_CHEMBL2903_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Oxidoreductase/IC50/IC50_target13.csv,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,B,IC50,386,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Oxidoreductase/IC50/IC50_target13
